datetime,City,temperature,humidity,pressure,wind_speed,wind_direction,weather_description,Country,Latitude,Longitude
2012-11-04 00:00:00,Vancouver,285.98,76,1014,4,100,sky is clear,Canada,49.24966,-123.119339
2012-11-04 01:00:00,Vancouver,285.77,76,1014,4,100,sky is clear,Canada,49.24966,-123.119339
2012-11-04 02:00:00,Vancouver,285.23,81,,2,70,light intensity shower rain,Canada,49.24966,-123.119339
2012-11-04 03:00:00,Vancouver,284.69,87,,2,60,light intensity shower rain,Canada,49.24966,-123.119339
2012-11-04 04:00:00,Vancouver,284.26,,,8,130,sky is clear,Canada,49.24966,-123.119339
2012-11-04 05:00:00,Vancouver,284.26,87,1013,5,70,sky is clear,Canada,49.24966,-123.119339
2012-11-04 06:00:00,Vancouver,284.57,81,,3,60,light intensity shower rain,Canada,49.24966,-123.119339
2012-11-04 07:00:00,Vancouver,284.57,87,1013,5,100,sky is clear,Canada,49.24966,-123.119339
2012-11-04 08:00:00,Vancouver,284.38,87,1013,6,100,sky is clear,Canada,49.24966,-123.119339
2012-11-04 09:00:00,Vancouver,284.05,87,,1,50,light intensity shower rain,Canada,49.24966,-123.119339
2012-11-04 10:00:00,Vancouver,283.95,90,,3,70,overcast clouds,Canada,49.24966,-123.119339
2012-11-04 11:00:00,Vancouver,283.85,93,1013,4,90,sky is clear,Canada,49.24966,-123.119339
2012-11-04 12:00:00,Vancouver,283.94,93,998,4,90,sky is clear,Canada,49.24966,-123.119339
2012-11-04 13:00:00,Vancouver,283.94,93,998,5,120,sky is clear,Canada,49.24966,-123.119339
2012-11-04 14:00:00,Vancouver,283.78,93,997,4,120,sky is clear,Canada,49.24966,-123.119339
2012-11-04 15:00:00,Vancouver,283.88,87,1014,6,120,sky is clear,Canada,49.24966,-123.119339
2012-11-04 16:00:00,Vancouver,284.48,87,997,4,120,sky is clear,Canada,49.24966,-123.119339
2012-11-04 17:00:00,Vancouver,284.45,93,996,5,140,sky is clear,Canada,49.24966,-123.119339
2012-11-04 18:00:00,Vancouver,284.14,87,1015,3,180,sky is clear,Canada,49.24966,-123.119339
2012-11-04 19:00:00,Vancouver,284.19,87,1015,3,170,sky is clear,Canada,49.24966,-123.119339
2012-11-04 20:00:00,Vancouver,284.19,,,2,190,mist,Canada,49.24966,-123.119339
2012-11-04 21:00:00,Vancouver,284.19,93,998,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-04 22:00:00,Vancouver,284.57,,,0,0,mist,Canada,49.24966,-123.119339
2012-11-04 23:00:00,Vancouver,284.15,93,1016,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-05 00:00:00,Vancouver,284.37,93,999,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-05 01:00:00,Vancouver,284.28,93,1017,1,320,sky is clear,Canada,49.24966,-123.119339
2012-11-05 02:00:00,Vancouver,284.15,93,1017,1,350,sky is clear,Canada,49.24966,-123.119339
2012-11-05 03:00:00,Vancouver,284.43,93,,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-05 04:00:00,Vancouver,284.11,,1019,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-05 05:00:00,Vancouver,283.97,,1019,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-05 06:00:00,Vancouver,283.77,93,,0,60,mist,Canada,49.24966,-123.119339
2012-11-05 07:00:00,Vancouver,283.82,93,,1,80,light intensity shower rain,Canada,49.24966,-123.119339
2012-11-05 08:00:00,Vancouver,283.75,93,1021,5,90,sky is clear,Canada,49.24966,-123.119339
2012-11-05 09:00:00,Vancouver,283.6,93,1021,3,100,sky is clear,Canada,49.24966,-123.119339
2012-11-05 10:00:00,Vancouver,283.7,93,1021,3,100,sky is clear,Canada,49.24966,-123.119339
2012-11-05 11:00:00,Vancouver,283.8,,,4,110,overcast clouds,Canada,49.24966,-123.119339
2012-11-05 12:00:00,Vancouver,283.75,,,3,110,mist,Canada,49.24966,-123.119339
2012-11-05 13:00:00,Vancouver,283.81,,1022,4,110,sky is clear,Canada,49.24966,-123.119339
2012-11-05 14:00:00,Vancouver,283.75,93,1021,5,80,sky is clear,Canada,49.24966,-123.119339
2012-11-05 15:00:00,Vancouver,283.75,,1022,4,70,sky is clear,Canada,49.24966,-123.119339
2012-11-05 16:00:00,Vancouver,283.63,,,5,60,overcast clouds,Canada,49.24966,-123.119339
2012-11-05 17:00:00,Vancouver,284.28,93,1022,3,90,sky is clear,Canada,49.24966,-123.119339
2012-11-05 18:00:00,Vancouver,284.55,,,4,80,mist,Canada,49.24966,-123.119339
2012-11-05 19:00:00,Vancouver,284.72,,,4,70,overcast clouds,Canada,49.24966,-123.119339
2012-11-05 20:00:00,Vancouver,285.12,93,1021,5,60,sky is clear,Canada,49.24966,-123.119339
2012-11-05 21:00:00,Vancouver,285.61,90,1017,4,84,overcast clouds,Canada,49.24966,-123.119339
2012-11-05 22:00:00,Vancouver,286.1,88,1013,3,109,sky is clear,Canada,49.24966,-123.119339
2012-11-05 23:00:00,Vancouver,286.1,88,1013,3,109,sky is clear,Canada,49.24966,-123.119339
2012-11-06 00:00:00,Vancouver,286.1,88,1013,3,109,sky is clear,Canada,49.24966,-123.119339
2012-11-06 01:00:00,Vancouver,286.1,88,1013,3,109,sky is clear,Canada,49.24966,-123.119339
2012-11-06 02:00:00,Vancouver,286.1,88,1013,3,109,sky is clear,Canada,49.24966,-123.119339
2012-11-06 03:00:00,Vancouver,286.1,88,1013,3,109,sky is clear,Canada,49.24966,-123.119339
2012-11-06 04:00:00,Vancouver,286.1,88,1013,3,109,sky is clear,Canada,49.24966,-123.119339
2012-11-06 05:00:00,Vancouver,286.1,88,1013,3,109,sky is clear,Canada,49.24966,-123.119339
2012-11-06 06:00:00,Vancouver,286.1,88,1013,3,109,sky is clear,Canada,49.24966,-123.119339
2012-11-06 07:00:00,Vancouver,286.09,92,1013,4,207,sky is clear,Canada,49.24966,-123.119339
2012-11-06 08:00:00,Vancouver,286.09,92,1013,4,207,sky is clear,Canada,49.24966,-123.119339
2012-11-06 09:00:00,Vancouver,286.09,92,1013,4,207,sky is clear,Canada,49.24966,-123.119339
2012-11-06 10:00:00,Vancouver,286.09,92,1013,4,207,sky is clear,Canada,49.24966,-123.119339
2012-11-06 11:00:00,Vancouver,286.09,92,1013,4,207,sky is clear,Canada,49.24966,-123.119339
2012-11-06 12:00:00,Vancouver,286.09,92,1013,4,207,sky is clear,Canada,49.24966,-123.119339
2012-11-06 13:00:00,Vancouver,283.14,85,1013,2,308,sky is clear,Canada,49.24966,-123.119339
2012-11-06 14:00:00,Vancouver,283.14,85,1013,2,308,sky is clear,Canada,49.24966,-123.119339
2012-11-06 15:00:00,Vancouver,283.14,85,1013,2,308,sky is clear,Canada,49.24966,-123.119339
2012-11-06 16:00:00,Vancouver,283.14,85,1013,2,308,sky is clear,Canada,49.24966,-123.119339
2012-11-06 17:00:00,Vancouver,283.306666667,82,1018,2,278,overcast clouds,Canada,49.24966,-123.119339
2012-11-06 18:00:00,Vancouver,283.473333333,79,1023,2,249,overcast clouds,Canada,49.24966,-123.119339
2012-11-06 19:00:00,Vancouver,283.64,76,1029,2,220,sky is clear,Canada,49.24966,-123.119339
2012-11-06 20:00:00,Vancouver,284.12,76,1029,1,230,sky is clear,Canada,49.24966,-123.119339
2012-11-06 21:00:00,Vancouver,284.21,87,1028,2,270,sky is clear,Canada,49.24966,-123.119339
2012-11-06 22:00:00,Vancouver,284.78,76,1028,2,270,sky is clear,Canada,49.24966,-123.119339
2012-11-06 23:00:00,Vancouver,284.76,81,1028,2,290,sky is clear,Canada,49.24966,-123.119339
2012-11-07 00:00:00,Vancouver,284.05,87,1027,1,290,sky is clear,Canada,49.24966,-123.119339
2012-11-07 01:00:00,Vancouver,283.25,87,1027,1,290,sky is clear,Canada,49.24966,-123.119339
2012-11-07 02:00:00,Vancouver,283.02,87,1026,1,300,sky is clear,Canada,49.24966,-123.119339
2012-11-07 03:00:00,Vancouver,282.96,87,1026,1,360,sky is clear,Canada,49.24966,-123.119339
2012-11-07 04:00:00,Vancouver,282.69,87,,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-07 05:00:00,Vancouver,282.21,87,1024,1,360,overcast clouds,Canada,49.24966,-123.119339
2012-11-07 06:00:00,Vancouver,281.83,87,,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-07 07:00:00,Vancouver,281.43,93,1023,1,360,sky is clear,Canada,49.24966,-123.119339
2012-11-07 08:00:00,Vancouver,281.56,87,1022,3,310,sky is clear,Canada,49.24966,-123.119339
2012-11-07 09:00:00,Vancouver,281.67,93,1022,1,310,sky is clear,Canada,49.24966,-123.119339
2012-11-07 10:00:00,Vancouver,281.77,93,1011,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-07 11:00:00,Vancouver,281.67,93,1020,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-07 12:00:00,Vancouver,281.68,,,0,0,light intensity shower rain,Canada,49.24966,-123.119339
2012-11-07 13:00:00,Vancouver,281.78,93,1019,1,20,sky is clear,Canada,49.24966,-123.119339
2012-11-07 14:00:00,Vancouver,281.72,93,1018,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-07 15:00:00,Vancouver,281.77,93,1017,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-07 16:00:00,Vancouver,281.83,93,1017,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-07 17:00:00,Vancouver,282.01,87,1016,2,10,sky is clear,Canada,49.24966,-123.119339
2012-11-07 18:00:00,Vancouver,281.88,93,1016,2,330,sky is clear,Canada,49.24966,-123.119339
2012-11-07 19:00:00,Vancouver,281.2,93,1015,3,60,sky is clear,Canada,49.24966,-123.119339
2012-11-07 20:00:00,Vancouver,281.31,93,1014,4,100,sky is clear,Canada,49.24966,-123.119339
2012-11-07 21:00:00,Vancouver,281.51,,,3,110,overcast clouds,Canada,49.24966,-123.119339
2012-11-07 22:00:00,Vancouver,281.82,93,1013,5,100,sky is clear,Canada,49.24966,-123.119339
2012-11-07 23:00:00,Vancouver,281.86,93,1013,7,110,sky is clear,Canada,49.24966,-123.119339
2012-11-08 00:00:00,Vancouver,282.17,87,1012,8,110,sky is clear,Canada,49.24966,-123.119339
2012-11-08 01:00:00,Vancouver,282.39,87,1012,7,110,sky is clear,Canada,49.24966,-123.119339
2012-11-08 02:00:00,Vancouver,282.33,93,1011,6,110,sky is clear,Canada,49.24966,-123.119339
2012-11-08 03:00:00,Vancouver,282.92,87,,1,90,sky is clear,Canada,49.24966,-123.119339
2012-11-08 04:00:00,Vancouver,282.95,81,1012,9,180,sky is clear,Canada,49.24966,-123.119339
2012-11-08 05:00:00,Vancouver,282.98,81,1012,9,180,sky is clear,Canada,49.24966,-123.119339
2012-11-08 06:00:00,Vancouver,283.22,81,,0,60,light rain,Canada,49.24966,-123.119339
2012-11-08 07:00:00,Vancouver,282.95,,,3,240,broken clouds,Canada,49.24966,-123.119339
2012-11-08 08:00:00,Vancouver,282.53,71,1014,6,240,sky is clear,Canada,49.24966,-123.119339
2012-11-08 09:00:00,Vancouver,282.02,71,1015,5,240,sky is clear,Canada,49.24966,-123.119339
2012-11-08 10:00:00,Vancouver,281.07,81,1015,4,260,sky is clear,Canada,49.24966,-123.119339
2012-11-08 11:00:00,Vancouver,280.67,76,1016,6,270,sky is clear,Canada,49.24966,-123.119339
2012-11-08 12:00:00,Vancouver,280.23,87,1016,6,270,sky is clear,Canada,49.24966,-123.119339
2012-11-08 13:00:00,Vancouver,279.99,87,1017,3,250,sky is clear,Canada,49.24966,-123.119339
2012-11-08 14:00:00,Vancouver,279.49,81,1017,4,260,sky is clear,Canada,49.24966,-123.119339
2012-11-08 15:00:00,Vancouver,279.47,87,1018,4,220,sky is clear,Canada,49.24966,-123.119339
2012-11-08 16:00:00,Vancouver,279.46,81,1019,2,220,sky is clear,Canada,49.24966,-123.119339
2012-11-08 17:00:00,Vancouver,280.79,81,1019,2,230,sky is clear,Canada,49.24966,-123.119339
2012-11-08 18:00:00,Vancouver,281.66,71,1019,1,230,sky is clear,Canada,49.24966,-123.119339
2012-11-08 19:00:00,Vancouver,282.8,62,1019,2,210,sky is clear,Canada,49.24966,-123.119339
2012-11-08 20:00:00,Vancouver,282.97,62,1019,3,200,sky is clear,Canada,49.24966,-123.119339
2012-11-08 21:00:00,Vancouver,282.91,57,1019,3,210,sky is clear,Canada,49.24966,-123.119339
2012-11-08 22:00:00,Vancouver,282.97,53,1019,2,220,sky is clear,Canada,49.24966,-123.119339
2012-11-08 23:00:00,Vancouver,282.67,53,1018,2,130,sky is clear,Canada,49.24966,-123.119339
2012-11-09 00:00:00,Vancouver,281.52,65,,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-09 01:00:00,Vancouver,280.86,75,1017,4,100,sky is clear,Canada,49.24966,-123.119339
2012-11-09 02:00:00,Vancouver,280.12,81,1017,4,110,sky is clear,Canada,49.24966,-123.119339
2012-11-09 03:00:00,Vancouver,280.06,81,1026,5,100,sky is clear,Canada,49.24966,-123.119339
2012-11-09 04:00:00,Vancouver,279.54,81,1017,4,90,sky is clear,Canada,49.24966,-123.119339
2012-11-09 05:00:00,Vancouver,279.03,75,,1,50,sky is clear,Canada,49.24966,-123.119339
2012-11-09 06:00:00,Vancouver,278.92,75,,0,70,sky is clear,Canada,49.24966,-123.119339
2012-11-09 07:00:00,Vancouver,278.58,86,1015,4,90,sky is clear,Canada,49.24966,-123.119339
2012-11-09 08:00:00,Vancouver,278.05,86,1015,2,90,sky is clear,Canada,49.24966,-123.119339
2012-11-09 09:00:00,Vancouver,277.58,86,1014,2,90,sky is clear,Canada,49.24966,-123.119339
2012-11-09 10:00:00,Vancouver,277.14,86,1014,4,100,sky is clear,Canada,49.24966,-123.119339
2012-11-09 11:00:00,Vancouver,276.61,86,1014,1,50,sky is clear,Canada,49.24966,-123.119339
2012-11-09 12:00:00,Vancouver,276.73,86,1013,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-09 13:00:00,Vancouver,276.94,86,1013,1,140,sky is clear,Canada,49.24966,-123.119339
2012-11-09 14:00:00,Vancouver,276.94,86,1013,1,150,sky is clear,Canada,49.24966,-123.119339
2012-11-09 15:00:00,Vancouver,276.96,80,1013,1,120,sky is clear,Canada,49.24966,-123.119339
2012-11-09 16:00:00,Vancouver,277.11,,1013,1,320,sky is clear,Canada,49.24966,-123.119339
2012-11-09 17:00:00,Vancouver,277.83,70,1013,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-09 18:00:00,Vancouver,279.42,70,1012,8,310,sky is clear,Canada,49.24966,-123.119339
2012-11-09 19:00:00,Vancouver,281.02,70,1012,9,300,sky is clear,Canada,49.24966,-123.119339
2012-11-09 20:00:00,Vancouver,281.46,76,1012,10,300,sky is clear,Canada,49.24966,-123.119339
2012-11-09 21:00:00,Vancouver,281.83,76,1011,10,300,sky is clear,Canada,49.24966,-123.119339
2012-11-09 22:00:00,Vancouver,281.92,76,1011,9,300,sky is clear,Canada,49.24966,-123.119339
2012-11-09 23:00:00,Vancouver,282.4,76,1011,9,290,sky is clear,Canada,49.24966,-123.119339
2012-11-10 00:00:00,Vancouver,281.9,75,1011,8,300,sky is clear,Canada,49.24966,-123.119339
2012-11-10 01:00:00,Vancouver,280.59,81,1011,7,300,sky is clear,Canada,49.24966,-123.119339
2012-11-10 02:00:00,Vancouver,279.91,81,1011,6,300,sky is clear,Canada,49.24966,-123.119339
2012-11-10 03:00:00,Vancouver,279.07,81,1011,1,10,sky is clear,Canada,49.24966,-123.119339
2012-11-10 04:00:00,Vancouver,278.74,,1011,1,20,sky is clear,Canada,49.24966,-123.119339
2012-11-10 05:00:00,Vancouver,278.58,60,1011,1,100,sky is clear,Canada,49.24966,-123.119339
2012-11-10 06:00:00,Vancouver,278.01,56,,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-10 07:00:00,Vancouver,277.24,69,1011,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-10 08:00:00,Vancouver,277.31,64,1012,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-10 09:00:00,Vancouver,277.11,64,1011,1,170,sky is clear,Canada,49.24966,-123.119339
2012-11-10 10:00:00,Vancouver,276.49,69,1011,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-10 11:00:00,Vancouver,275.6,74,1012,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-10 12:00:00,Vancouver,275.29,69,1012,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-10 13:00:00,Vancouver,275,74,1012,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-10 14:00:00,Vancouver,275.19,64,1012,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-10 15:00:00,Vancouver,274.99,69,1012,1,100,sky is clear,Canada,49.24966,-123.119339
2012-11-10 16:00:00,Vancouver,275.37,60,1013,1,100,sky is clear,Canada,49.24966,-123.119339
2012-11-10 17:00:00,Vancouver,276.31,60,1013,1,130,sky is clear,Canada,49.24966,-123.119339
2012-11-10 18:00:00,Vancouver,277.97,45,1013,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-10 19:00:00,Vancouver,279.05,56,1013,2,310,sky is clear,Canada,49.24966,-123.119339
2012-11-10 20:00:00,Vancouver,280.16,49,1013,1,290,sky is clear,Canada,49.24966,-123.119339
2012-11-10 21:00:00,Vancouver,280.36,45,1013,2,300,sky is clear,Canada,49.24966,-123.119339
2012-11-10 22:00:00,Vancouver,280.87,49,1013,3,280,sky is clear,Canada,49.24966,-123.119339
2012-11-10 23:00:00,Vancouver,280.47,,1012,2,260,sky is clear,Canada,49.24966,-123.119339
2012-11-11 00:00:00,Vancouver,279.68,60,1013,2,280,sky is clear,Canada,49.24966,-123.119339
2012-11-11 01:00:00,Vancouver,278.62,69,1013,2,310,sky is clear,Canada,49.24966,-123.119339
2012-11-11 02:00:00,Vancouver,277.64,60,1013,5,310,sky is clear,Canada,49.24966,-123.119339
2012-11-11 03:00:00,Vancouver,277.97,60,1014,2,80,sky is clear,Canada,49.24966,-123.119339
2012-11-11 04:00:00,Vancouver,277.75,45,1014,5,120,sky is clear,Canada,49.24966,-123.119339
2012-11-11 05:00:00,Vancouver,277.52,55,1014,4,120,sky is clear,Canada,49.24966,-123.119339
2012-11-11 06:00:00,Vancouver,277.14,55,1014,3,120,sky is clear,Canada,49.24966,-123.119339
2012-11-11 07:00:00,Vancouver,277.11,44,1015,6,90,sky is clear,Canada,49.24966,-123.119339
2012-11-11 08:00:00,Vancouver,276.91,51,1015,4,90,sky is clear,Canada,49.24966,-123.119339
2012-11-11 09:00:00,Vancouver,276.15,51,1016,3,80,sky is clear,Canada,49.24966,-123.119339
2012-11-11 10:00:00,Vancouver,275.99,51,1016,2,80,sky is clear,Canada,49.24966,-123.119339
2012-11-11 11:00:00,Vancouver,275.86,48,1016,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-11 12:00:00,Vancouver,275.7,48,1017,1,130,sky is clear,Canada,49.24966,-123.119339
2012-11-11 13:00:00,Vancouver,275.65,48,1017,1,130,sky is clear,Canada,49.24966,-123.119339
2012-11-11 14:00:00,Vancouver,275.27,51,997,1,90,sky is clear,Canada,49.24966,-123.119339
2012-11-11 15:00:00,Vancouver,274.57,64,997,1,160,sky is clear,Canada,49.24966,-123.119339
2012-11-11 16:00:00,Vancouver,274.53,59,1019,4,110,sky is clear,Canada,49.24966,-123.119339
2012-11-11 17:00:00,Vancouver,275.35,51,1019,2,100,sky is clear,Canada,49.24966,-123.119339
2012-11-11 18:00:00,Vancouver,276.19,51,1020,1,170,sky is clear,Canada,49.24966,-123.119339
2012-11-11 19:00:00,Vancouver,278.04,48,,0,210,sky is clear,Canada,49.24966,-123.119339
2012-11-11 20:00:00,Vancouver,278.23,41,,1,180,sky is clear,Canada,49.24966,-123.119339
2012-11-11 21:00:00,Vancouver,278.8,48,1021,5,270,sky is clear,Canada,49.24966,-123.119339
2012-11-11 22:00:00,Vancouver,278.49,48,1021,2,270,sky is clear,Canada,49.24966,-123.119339
2012-11-11 23:00:00,Vancouver,278.7,48,1021,2,210,sky is clear,Canada,49.24966,-123.119339
2012-11-12 00:00:00,Vancouver,277.81,52,1021,2,240,sky is clear,Canada,49.24966,-123.119339
2012-11-12 01:00:00,Vancouver,276.02,60,1022,1,260,sky is clear,Canada,49.24966,-123.119339
2012-11-12 02:00:00,Vancouver,274.94,60,1022,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-12 03:00:00,Vancouver,274.02,60,1022,0,0,sky is clear,Canada,49.24966,-123.119339
2012-11-12 04:00:00,Vancouver,276.38,49,1017,0,31,sky is clear,Canada,49.24966,-123.119339
2012-11-12 05:00:00,Vancouver,278.74,39,1013,0,62,sky is clear,Canada,49.24966,-123.119339
2012-11-12 06:00:00,Vancouver,278.74,39,1013,0,62,sky is clear,Canada,49.24966,-123.119339
2012-11-12 07:00:00,Vancouver,278.18,50,1013,3,118,sky is clear,Canada,49.24966,-123.119339
2012-11-12 08:00:00,Vancouver,278.18,50,1013,3,118,sky is clear,Canada,49.24966,-123.119339
2012-11-12 09:00:00,Vancouver,278.18,50,1013,3,118,sky is clear,Canada,49.24966,-123.119339
2012-11-12 10:00:00,Vancouver,278.18,50,1013,3,118,sky is clear,Canada,49.24966,-123.119339
2012-11-12 11:00:00,Vancouver,278.18,50,1013,3,118,sky is clear,Canada,49.24966,-123.119339
2012-11-12 12:00:00,Vancouver,278.18,50,1013,3,118,sky is clear,Canada,49.24966,-123.119339
2012-11-12 13:00:00,Vancouver,277.95,58,1013,4,104,sky is clear,Canada,49.24966,-123.119339
2012-11-12 14:00:00,Vancouver,277.95,58,1013,4,104,sky is clear,Canada,49.24966,-123.119339
2012-11-12 15:00:00,Vancouver,277.95,58,1013,4,104,sky is clear,Canada,49.24966,-123.119339
2012-11-12 16:00:00,Vancouver,275.21,74,1023,3,110,sky is clear,Canada,49.24966,-123.119339
2012-11-12 17:00:00,Vancouver,275.7,69,1023,4,90,sky is clear,Canada,49.24966,-123.119339
2012-11-12 18:00:00,Vancouver,276.26,64,1024,4,110,sky is clear,Canada,49.24966,-123.119339
2012-11-12 19:00:00,Vancouver,277.08,,,5,70,light rain,Canada,49.24966,-123.119339
2012-11-12 20:00:00,Vancouver,277.55,75,1023,7,80,sky is clear,Canada,49.24966,-123.119339
2012-11-12 21:00:00,Vancouver,277.27,80,1023,7,80,sky is clear,Canada,49.24966,-123.119339
2012-11-12 22:00:00,Vancouver,277,86,1022,8,90,sky is clear,Canada,49.24966,-123.119339
2012-11-12 23:00:00,Vancouver,276.75,86,1021,8,80,sky is clear,Canada,49.24966,-123.119339
2012-11-13 00:00:00,Vancouver,276.9,80,1020,5,60,sky is clear,Canada,49.24966,-123.119339
2012-11-13 01:00:00,Vancouver,276.98,86,1020,6,60,sky is clear,Canada,49.24966,-123.119339
2012-11-13 02:00:00,Vancouver,277.02,86,1019,7,70,sky is clear,Canada,49.24966,-123.119339
2012-11-13 03:00:00,Vancouver,277.15,86,1019,6,60,sky is clear,Canada,49.24966,-123.119339
2012-11-13 04:00:00,Vancouver,277.21,86,1019,4,70,sky is clear,Canada,49.24966,-123.119339
2012-11-13 05:00:00,Vancouver,277.15,93,1019,6,70,sky is clear,Canada,49.24966,-123.119339
2012-11-13 06:00:00,Vancouver,277.43,86,,2,80,light rain,Canada,49.24966,-123.119339
2012-11-13 07:00:00,Vancouver,277.38,93,1019,4,70,sky is clear,Canada,49.24966,-123.119339
2012-11-13 08:00:00,Vancouver,277.44,93,1018,4,70,sky is clear,Canada,49.24966,-123.119339
2012-11-13 09:00:00,Vancouver,277.55,93,1018,4,70,sky is clear,Canada,49.24966,-123.119339
2012-11-13 10:00:00,Vancouver,277.6,93,1018,4,70,sky is clear,Canada,49.24966,-123.119339
2012-11-13 11:00:00,Vancouver,277.86,,1018,4,90,sky is clear,Canada,49.24966,-123.119339
2012-11-13 12:00:00,Vancouver,277.82,,1019,3,110,sky is clear,Canada,49.24966,-123.119339
2012-11-13 13:00:00,Vancouver,277.75,,1019,3,100,sky is clear,Canada,49.24966,-123.119339
2012-11-13 14:00:00,Vancouver,277.86,,1031,3,100,sky is clear,Canada,49.24966,-123.119339
2012-11-13 15:00:00,Vancouver,278.06,96,1008,0,180,sky is clear,Canada,49.24966,-123.119339
2012-11-13 16:00:00,Vancouver,278.16,93,1019,5,90,sky is clear,Canada,49.24966,-123.119339
2012-11-13 17:00:00,Vancouver,277.82,93,1020,5,100,sky is clear,Canada,49.24966,-123.119339
2012-11-13 18:00:00,Vancouver,277.99,,,3,90,mist,Canada,49.24966,-123.119339
2012-11-13 19:00:00,Vancouver,279.42,93,,0,80,sky is clear,Canada,49.24966,-123.119339
2012-11-13 20:00:00,Vancouver,279.5,93,1020,4,90,sky is clear,Canada,49.24966,-123.119339
2012-11-13 21:00:00,Vancouver,279.97,93,1020,4,90,sky is clear,Canada,49.24966,-123.119339
2012-11-13 22:00:00,Vancouver,280.3,99,1022,0,49,sky is clear,Canada,49.24966,-123.119339
2012-11-13 23:00:00,Vancouver,280.38,,,6,120,sky is clear,Canada,49.24966,-123.119339
2012-11-14 00:00:00,Vancouver,279.79,93,1021,2,90,sky is clear,Canada,49.24966,-123.119339
2012-11-14 01:00:00,Vancouver,279.71,93,1021,2,90,sky is clear,Canada,49.24966,-123.119339
2012-11-14 02:00:00,Vancouver,279.59,93,1021,4,70,sky is clear,Canada,49.24966,-123.119339
2012-11-14 03:00:00,Vancouver,280.01,93,1021,5,80,sky is clear,Canada,49.24966,-123.119339
2012-11-14 04:00:00,Vancouver,280.1,,,4,70,overcast clouds,Canada,49.24966,-123.119339
2012-11-14 05:00:00,Vancouver,280.05,,,2,90,light intensity shower rain,Canada,49.24966,-123.119339
2012-11-14 06:00:00,Vancouver,280.12,93,1021,3,110,sky is clear,Canada,49.24966,-123.119339
2012-11-14 07:00:00,Vancouver,280.22,93,1023,4,90,sky is clear,Canada,49.24966,-123.119339
2012-11-14 08:00:00,Vancouver,280.02,93,1022,4,90,sky is clear,Canada,49.24966,-123.119339
2012-11-14 09:00:00,Vancouver,280.08,93,1022,4,70,sky is clear,Canada,49.24966,-123.119339
2012-11-14 10:00:00,Vancouver,279.97,93,1022,4,70,light rain,Canada,49.24966,-123.119339
2012-11-14 11:00:00,Vancouver,280.13,93,1022,4,70,light rain,Canada,49.24966,-123.119339
2012-11-14 12:00:00,Vancouver,280.29,93,1022,4,90,light rain,Canada,49.24966,-123.119339
2012-11-14 13:00:00,Vancouver,280.29,93,1022,3,80,light rain,Canada,49.24966,-123.119339
2012-11-14 14:00:00,Vancouver,280.29,93,1022,3,70,light rain,Canada,49.24966,-123.119339
2012-11-14 15:00:00,Vancouver,280.34,93,1022,3,90,light rain,Canada,49.24966,-123.119339
2012-11-14 16:00:00,Vancouver,280.34,93,1022,4,100,light rain,Canada,49.24966,-123.119339
2012-11-14 17:00:00,Vancouver,280.56,93,1022,4,100,light rain,Canada,49.24966,-123.119339
2012-11-14 18:00:00,Vancouver,280.88,93,1022,4,100,light rain,Canada,49.24966,-123.119339
2012-11-14 19:00:00,Vancouver,280.75,,,4,130,overcast clouds,Canada,49.24966,-123.119339
2012-11-14 20:00:00,Vancouver,281.05,93,1021,5,120,light rain,Canada,49.24966,-123.119339
2012-11-14 21:00:00,Vancouver,281.35,93,1021,4,120,light rain,Canada,49.24966,-123.119339
2012-11-14 22:00:00,Vancouver,281.08,,,3,110,overcast clouds,Canada,49.24966,-123.119339
2012-11-14 23:00:00,Vancouver,281.44,,,3,100,overcast clouds,Canada,49.24966,-123.119339
2012-11-15 00:00:00,Vancouver,281.07,93,1021,3,90,light rain,Canada,49.24966,-123.119339
